FECHA_OPERATIVA|CEDI|TIENDA|AREA|SITUACION_PEDIDO|PED_PEDIDOS|PED_ARTICULOS|PED_CAJAS|PED_NOATENDID|PICK_PEDIDOS|PICK_ARTICULOS|PICK_CAJAS|PICK_NOATENDID|DESP_PEDIDOS|DESP_ARTICULOS|DESP_CAJAS|DESP_NOATENDID
2023/05/07|CEDI_3|11186|Fruver Seco|EX|1|4|4|0|2|5|5|0|2|5|5|0
2023/05/07|CEDI_3|11186|Refrigerados|EX|||||2|21|25|-1|2|21|25|-1
2023/05/07|CEDI_3|11187|Alimentos|EX|1|50|73|3|1|54|73|0|1|54|73|0
2023/05/07|CEDI_3|11187|Aseo|EX|1|85|182|0|1|41|67|0|1|41|67|0
2023/05/07|CEDI_3|11187|Congelados|EX|||||1|8|11|0|1|8|11|0
2023/05/07|CEDI_3|11187|Cuadrante 1|EX|||||1|13|326|0|1|13|326|0
2023/05/07|CEDI_3|11187|Fruver Seco|EX|1|2|2|0|3|6|7|0|3|6|7|0
2023/05/07|CEDI_3|11187|Refrigerados|EX|||||2|19|19|2|2|19|19|2
2023/05/07|CEDI_3|11209|Alimentos|EX|1|67|126|0|2|104|248|3|1|52|108|2
2023/05/07|CEDI_3|11209|Aseo|EX|1|34|63|0|2|39|87|0|1|16|27|0
2023/05/07|CEDI_3|11209|Congelados|EX|||||1|11|12|0|1|11|12|0
2023/05/07|CEDI_3|11209|Cuadrante 1|EX|||||1|11|213|0|1|11|213|0
2023/05/07|CEDI_3|11209|Extraordinarios|EX|||||1|8|15|0|1|8|15|0
2023/05/07|CEDI_3|11209|Fruver Seco|EX|1|5|5|0|1|2|3|0|1|2|3|0
2023/05/07|CEDI_3|11209|Refrigerados|EX|||||2|26|40|3|2|26|40|3
2023/05/07|CEDI_3|11210|Alimentos|EX|1|184|294|-13|1|123|176|1|1|123|176|1
2023/05/07|CEDI_3|11210|Aseo|EX|1|59|107|0|1|31|54|0|1|31|54|0
2023/05/07|CEDI_3|11210|Congelados|EX|||||1|11|12|-1|1|11|12|-1
2023/05/07|CEDI_3|11210|Cuadrante 1|EX|||||1|10|209|0|1|10|209|0
2023/05/07|CEDI_3|11210|Extraordinarios|EX|||||2|12|15|0|2|12|15|0
2023/05/07|CEDI_3|11210|Refrigerados|EX|||||1|31|41|0|1|31|41|0
2023/05/07|CEDI_3|11211|Alimentos|EX|2|157|647|5|1|137|184|0|1|137|184|0
2023/05/07|CEDI_3|11211|Congelados|EX|||||1|7|7|0|1|7|7|0
2023/05/07|CEDI_3|11211|Cuadrante 1|EX|||||1|11|222|0|1|11|222|0
2023/05/07|CEDI_3|11211|Extraordinarios|EX|||||1|4|4|0|1|4|4|0
2023/05/07|CEDI_3|11211|Fruver Seco|EX|1|3|3|0|1|1|1|0|1|1|1|0
2023/05/07|CEDI_3|11211|Refrigerados|EX|||||2|33|37|3|2|33|37|3
2023/05/07|CEDI_3|11250|Alimentos|EX|2|95|266|3|1|126|203|0|1|126|203|0
2023/05/07|CEDI_3|11250|Aseo|EX|1|63|147|1|1|41|77|0|1|41|77|0
2023/05/07|CEDI_3|11250|Congelados|EX|||||1|9|13|1|2|17|24|1
2023/05/07|CEDI_3|11250|Cuadrante 1|EX|||||1|10|220|0|1|10|220|0
2023/05/07|CEDI_3|11250|Extraordinarios|EX|||||2|12|15|0|2|12|15|0
2023/05/07|CEDI_3|11250|Fruver Seco|EX|1|3|5|0|3|6|10|0|3|6|10|0
2023/05/07|CEDI_3|11250|Refrigerados|EX|||||2|22|26|-1|4|41|58|12
2023/05/07|CEDI_3|11265|Alimentos|EX|1|123|198|2||||||||
2023/05/07|CEDI_3|11265|Aseo|EX|1|56|109|0||||||||
2023/05/07|CEDI_3|11265|Congelados|EX|||||1|15|17|0|1|15|17|0
2023/05/07|CEDI_3|11265|Cuadrante 1|EX|||||1|13|340|0|1|13|340|0
2023/05/07|CEDI_3|11265|Extraordinarios|EX|||||1|4|4|0|1|4|4|0
2023/05/07|CEDI_3|11265|Fruver Seco|EX|1|3|3|0|1|3|3|0|1|3|3|0
2023/05/07|CEDI_3|11265|Refrigerados|EX|||||2|23|27|4|2|23|27|4
2023/05/07|CEDI_3|11267|Alimentos|EX|1|161|533|8|||||1|88|332|3
2023/05/07|CEDI_3|11267|Aseo|EX|1|69|239|0|||||1|39|80|0
2023/05/07|CEDI_3|11267|Congelados|EX|||||1|18|32|2|1|18|32|2
2023/05/07|CEDI_3|11267|Cuadrante 1|EX|||||||||1|18|477|0
2023/05/07|CEDI_3|11267|Extraordinarios|EX|||||||||3|21|35|1
2023/05/07|CEDI_3|11267|Fruver Seco|EX|1|7|13|0|1|3|10|0|1|6|12|0
2023/05/07|CEDI_3|11267|Refrigerados|EX|||||2|44|75|9|2|44|75|9
2023/05/07|CEDI_3|11268|Alimentos|EX|1|352|918|12|1|117|229|4|1|117|229|4
2023/05/07|CEDI_3|11268|Aseo|EX|1|152|429|1|1|26|59|0|1|26|59|0
2023/05/07|CEDI_3|11268|Congelados|EX|||||1|14|15|0|1|14|15|0
2023/05/07|CEDI_3|11268|Cuadrante 1|EX|||||1|19|371|0|1|19|371|0
2023/05/07|CEDI_3|11268|Extraordinarios|EX|||||2|12|21|0|2|12|21|0
2023/05/07|CEDI_3|11268|Fruver Seco|EX|||||2|4|7|0|2|4|7|0
2023/05/07|CEDI_3|11268|Refrigerados|EX|||||2|43|50|0|2|43|50|0
2023/05/07|CEDI_3|11280|Alimentos|EX|1|133|291|0|2|204|475|3|1|188|426|2
2023/05/07|CEDI_3|11280|Aseo|EX|1|15|29|0|2|57|97|0|1|39|63|0
2023/05/07|CEDI_3|11280|Congelados|EX|||||1|33|54|0|1|33|54|0
2023/05/07|CEDI_3|11280|Cuadrante 1|EX|||||1|3|54|0|1|3|54|0
2023/05/07|CEDI_3|11280|Extraordinarios|EX|||||2|7|9|0|2|7|9|0
2023/05/07|CEDI_3|11280|Fruver Seco|EX|1|5|11|0|1|2|2|0|1|2|2|0
2023/05/07|CEDI_3|11280|Refrigerados|EX|||||2|29|40|-2|2|29|40|-2
2023/05/07|CEDI_3|11281|Alimentos|EX|1|60|111|0|1|23|37|0|1|23|37|0
2023/05/07|CEDI_3|11281|Aseo|EX|1|16|53|0|1|5|6|0|1|5|6|0
2023/05/07|CEDI_3|11281|Cuadrante 1|EX|||||1|2|99|0|1|2|99|0
2023/05/07|CEDI_3|11281|Extraordinarios|EX|||||2|11|13|0|2|11|13|0
2023/05/07|CEDI_3|11281|Fruver Seco|EX|1|7|11|0|2|3|4|0|2|3|4|0
2023/05/07|CEDI_3|11281|Refrigerados|EX|||||2|8|10|1|2|8|10|1
2023/05/07|CEDI_3|11282|Alimentos|EX|1|102|301|2|1|91|195|0||||
2023/05/07|CEDI_3|11282|Aseo|EX|1|41|147|1|1|19|29|0||||
2023/05/07|CEDI_3|11282|Congelados|EX|||||1|2|2|1|1|2|2|1
2023/05/07|CEDI_3|11282|Cuadrante 1|EX|||||1|16|331|0||||
2023/05/07|CEDI_3|11282|Extraordinarios|EX|||||2|12|15|0||||
2023/05/07|CEDI_3|11282|Fruver Seco|EX|1|2|3|0|1|1|1|0||||
2023/05/07|CEDI_3|11282|Refrigerados|EX|||||2|6|7|0|2|6|7|0
2023/05/07|CEDI_3|11372|Alimentos|EX|1|115|150|0|1|65|92|0|1|65|92|0
2023/05/07|CEDI_3|11372|Aseo|EX|1|45|61|0|1|20|25|0|1|20|25|0
2023/05/07|CEDI_3|11372|Congelados|EX|||||1|1|2|0|1|1|2|0
2023/05/07|CEDI_3|11372|Cuadrante 1|EX|||||1|5|87|0|1|5|87|0
2023/05/07|CEDI_3|11372|Extraordinarios|EX|||||2|11|13|0|2|11|13|0
2023/05/07|CEDI_3|11372|Fruver Seco|EX|1|6|7|0|3|5|7|0|3|5|7|0
2023/05/07|CEDI_3|11372|Refrigerados|EX|||||2|7|9|-2|2|7|9|-2
2023/05/07|CEDI_3|11387|Alimentos|EX|1|100|295|3|1|65|156|2|1|21|56|5
2023/05/07|CEDI_3|11387|Aseo|EX|1|22|76|0|1|25|67|0|1|18|27|0
2023/05/07|CEDI_3|11387|Congelados|EX|||||1|8|11|3|1|8|11|3
2023/05/07|CEDI_3|11387|Cuadrante 1|EX|||||||||1|7|178|0
2023/05/07|CEDI_3|11387|Extraordinarios|EX|||||2|7|9|0||||
2023/05/07|CEDI_3|11387|Fruver Seco|EX|1|4|8|0|||||1|7|8|0
2023/05/07|CEDI_3|11387|Refrigerados|EX|||||1|9|25|0|1|9|25|0
2023/05/07|CEDI_3|11414|Alimentos|EX|1|167|259|0||||||||
2023/05/07|CEDI_3|11414|Aseo|EX|1|63|97|2||||||||
2023/05/07|CEDI_3|11414|Congelados|EX|||||1|12|15|-2|1|12|15|-2
2023/05/07|CEDI_3|11414|Extraordinarios|EX|||||2|12|15|0||||
2023/05/07|CEDI_3|11414|Fruver Seco|EX|1|6|7|0|1|5|5|0||||
2023/05/07|CEDI_3|11414|Refrigerados|EX|||||1|23|32|0|1|23|32|0
2023/05/07|CEDI_3|11444|Alimentos|EX|1|69|126|0|2|95|136|3|1|65|77|0
2023/05/07|CEDI_3|11444|Aseo|EX|1|39|84|2|2|41|62|0|1|19|21|0
2023/05/07|CEDI_3|11444|Congelados|EX|||||1|1|1|0|1|1|1|0
2023/05/07|CEDI_3|11444|Cuadrante 1|EX|||||1|5|110|0|1|5|110|0
2023/05/07|CEDI_3|11444|Extraordinarios|EX|||||1|8|13|0|1|8|13|0
2023/05/07|CEDI_3|11444|Refrigerados|EX|||||1|22|24|0|1|22|24|0
2023/05/07|CEDI_3|11445|Alimentos|EX|1|95|181|0||||||||
2023/05/07|CEDI_3|11445|Aseo|EX|1|57|160|0||||||||
2023/05/07|CEDI_3|11445|Congelados|EX|||||1|20|37|0|1|20|37|0
2023/05/07|CEDI_3|11445|Cuadrante 1|EX|||||1|10|245|0|3|17|434|0
2023/05/07|CEDI_3|11445|Extraordinarios|EX|||||2|11|20|0|2|11|20|0
2023/05/07|CEDI_3|11445|Fruver Seco|EX|1|4|4|0||||||||
2023/05/07|CEDI_3|11445|Refrigerados|EX|||||2|55|98|3|2|55|98|3
2023/05/07|CEDI_3|11458|Alimentos|EX|1|10|17|0|1|35|74|1||||
2023/05/07|CEDI_3|11458|Aseo|EX|1|4|11|0|1|12|29|0||||
2023/05/07|CEDI_3|11458|Congelados|EX|||||1|13|21|1|1|13|21|1
2023/05/07|CEDI_3|11458|Cuadrante 1|EX|||||1|5|91|0||||
2023/05/07|CEDI_3|11458|Extraordinarios|EX|||||2|11|14|0||||
2023/05/07|CEDI_3|11458|Fruver Seco|EX|1|3|6|0|1|1|1|0||||
2023/05/07|CEDI_3|11458|Refrigerados|EX|||||1|6|12|0|1|6|12|0
2023/05/07|CEDI_3|11490|Alimentos|EX|1|165|360|3|1|86|101|1|1|57|90|0
2023/05/07|CEDI_3|11490|Aseo|EX|1|77|159|0|1|35|61|0|1|13|17|0
2023/05/07|CEDI_3|11490|Congelados|EX|||||1|5|5|1|1|5|5|1
2023/05/07|CEDI_3|11490|Cuadrante 1|EX|||||||||1|4|48|0
2023/05/07|CEDI_3|11490|Extraordinarios|EX|||||2|12|19|0||||
2023/05/07|CEDI_3|11490|Fruver Seco|EX|1|6|10|0|1|3|3|0|2|5|8|0
2023/05/07|CEDI_3|11490|Refrigerados|EX|||||1|31|34|0|1|31|34|0
2023/05/07|CEDI_3|11512|Alimentos|EX|1|30|44|0|1|45|72|0|1|45|72|0
2023/05/07|CEDI_3|11512|Aseo|EX|1|29|69|0|1|11|20|0|1|11|20|0
2023/05/07|CEDI_3|11512|Congelados|EX|||||1|5|5|0|2|15|17|0
2023/05/07|CEDI_3|11512|Cuadrante 1|EX|||||1|10|287|0|1|10|287|0
2023/05/07|CEDI_3|11512|Extraordinarios|EX|||||2|7|9|0|2|7|9|0
2023/05/07|CEDI_3|11512|Fruver Seco|EX|1|1|5|0|2|5|7|0|2|5|7|0
2023/05/07|CEDI_3|11512|Refrigerados|EX|||||1|13|14|0|3|37|46|0
2023/05/07|CEDI_3|11555|Alimentos|EX|1|10|39|0|1|45|153|0||||
2023/05/07|CEDI_3|11555|Aseo|EX|1|8|35|0|1|22|73|0||||
2023/05/07|CEDI_3|11555|Congelados|EX|||||1|16|21|2|1|16|21|2
2023/05/07|CEDI_3|11555|Cuadrante 1|EX|||||1|9|202|0||||
2023/05/07|CEDI_3|11555|Extraordinarios|EX|||||1|6|8|0||||
2023/05/07|CEDI_3|11555|Fruver Seco|EX|1|2|2|0||||||||
2023/05/07|CEDI_3|11555|Refrigerados|EX|||||2|49|70|7|2|49|70|7
2023/05/07|CEDI_3|11568|Alimentos|EX|1|128|204|4|||||1|59|80|0
2023/05/07|CEDI_3|11568|Aseo|EX|1|71|166|0|||||1|20|29|0
2023/05/07|CEDI_3|11568|Congelados|EX|||||1|2|5|0|1|2|5|0
2023/05/07|CEDI_3|11568|Cuadrante 1|EX|||||||||1|12|224|0
2023/05/07|CEDI_3|11568|Extraordinarios|EX|||||2|12|15|0||||
2023/05/07|CEDI_3|11568|Fruver Seco|EX|1|3|4|0|1|1|1|0|2|3|5|0
2023/05/07|CEDI_3|11568|Refrigerados|EX|||||2|33|38|-3|2|33|38|-3
2023/05/07|CEDI_3|11569|Alimentos|EX|1|128|312|0|1|70|137|2|1|124|298|2
2023/05/07|CEDI_3|11569|Aseo|EX|1|39|89|0|1|16|26|0|1|39|75|0
2023/05/07|CEDI_3|11569|Congelados|EX|||||1|15|21|-2|1|15|21|-2
2023/05/07|CEDI_3|11569|Cuadrante 1|EX|||||1|14|278|0|1|14|278|0
2023/05/07|CEDI_3|11569|Fruver Seco|EX|1|3|5|0|1|3|5|0||||
2023/05/07|CEDI_3|11569|Refrigerados|EX|||||2|36|53|-2|2|36|53|-2
2023/05/07|CEDI_3|11650|Alimentos|EX|1|6|12|0|1|127|206|0|1|127|206|0
2023/05/07|CEDI_3|11650|Aseo|EX|1|8|10|0|1|18|37|0|1|18|37|0
2023/05/07|CEDI_3|11650|Congelados|EX|||||1|10|10|2|1|10|10|2
2023/05/07|CEDI_3|11650|Cuadrante 1|EX|||||1|10|199|0|1|10|199|0
2023/05/07|CEDI_3|11650|Extraordinarios|EX|||||2|12|14|0|2|12|14|0
2023/05/07|CEDI_3|11650|Fruver Seco|EX|||||1|3|3|0|1|3|3|0
2023/05/07|CEDI_3|11650|Refrigerados|EX|||||2|15|17|1|2|15|17|1
2023/05/07|CEDI_3|11651|Alimentos|EX|1|255|539|0|1|182|261|0|1|182|261|0
2023/05/07|CEDI_3|11651|Aseo|EX|1|62|99|1|1|40|46|0|1|40|46|0
2023/05/07|CEDI_3|11651|Congelados|EX|||||1|15|16|0|1|15|16|0
2023/05/07|CEDI_3|11651|Cuadrante 1|EX|||||1|5|141|0|1|5|141|0
2023/05/07|CEDI_3|11651|Extraordinarios|EX|||||2|8|10|0|2|8|10|0
2023/05/07|CEDI_3|11651|Fruver Seco|EX|1|4|4|0|1|2|2|0|1|2|2|0
2023/05/07|CEDI_3|11651|Refrigerados|EX|||||2|45|53|0|2|45|53|0
2023/05/07|CEDI_3|11652|Alimentos|EX|2|68|211|0|1|51|77|0||||
2023/05/07|CEDI_3|11652|Aseo|EX|1|31|49|0|1|22|35|0||||
2023/05/07|CEDI_3|11652|Cuadrante 1|EX|||||1|5|107|0||||
2023/05/07|CEDI_3|11652|Extraordinarios|EX|||||2|7|9|0||||
2023/05/07|CEDI_3|11652|Fruver Seco|EX|1|3|3|0|1|1|1|0||||
2023/05/07|CEDI_3|11652|Refrigerados|EX|||||1|1|1|0|1|1|1|0
2023/05/07|CEDI_3|11680|Alimentos|EX|1|196|369|2||||||||
2023/05/07|CEDI_3|11680|Aseo|EX|1|72|135|0||||||||
2023/05/07|CEDI_3|11680|Congelados|EX|||||1|3|3|0|2|12|14|0
2023/05/07|CEDI_3|11680|Cuadrante 1|EX|||||1|8|143|0|1|8|143|0
2023/05/07|CEDI_3|11680|Extraordinarios|EX|||||1|2|2|0|1|2|2|0
2023/05/07|CEDI_3|11680|Fruver Seco|EX|1|5|6|0|2|5|5|0|2|5|5|0
2023/05/07|CEDI_3|11680|Refrigerados|EX|||||2|17|17|-1|3|32|38|-1
2023/05/07|CEDI_3|11729|Alimentos|EX|1|141|299|0|1|46|92|2|1|46|92|2
2023/05/07|CEDI_3|11729|Aseo|EX|1|56|136|0|1|13|20|0|1|13|20|0
2023/05/07|CEDI_3|11729|Congelados|EX|||||1|4|4|0|1|4|4|0
2023/05/07|CEDI_3|11729|Cuadrante 1|EX|||||1|7|153|0|1|7|153|0
2023/05/07|CEDI_3|11729|Extraordinarios|EX|||||2|9|16|0|2|9|16|0
2023/05/07|CEDI_3|11729|Fruver Seco|EX|1|3|3|0|1|1|1|0|1|1|1|0
2023/05/07|CEDI_3|11729|Refrigerados|EX|||||1|11|12|0|1|11|12|0
2023/05/07|CEDI_3|11730|Alimentos|EX|1|78|128|0|1|44|56|1||||
2023/05/07|CEDI_3|11730|Aseo|EX|1|25|37|0|1|16|22|0||||
2023/05/07|CEDI_3|11730|Congelados|EX|||||1|13|13|1|1|13|13|1
2023/05/07|CEDI_3|11730|Cuadrante 1|EX|||||1|4|112|0||||
2023/05/07|CEDI_3|11730|Extraordinarios|EX|||||2|12|14|0||||
2023/05/07|CEDI_3|11730|Fruver Seco|EX|||||1|1|1|0||||
2023/05/07|CEDI_3|11730|Refrigerados|EX|||||1|19|20|0|1|19|20|0
2023/05/07|CEDI_3|11731|Alimentos|EX|1|193|421|3|1|100|154|5|1|100|154|5
2023/05/07|CEDI_3|11731|Aseo|EX|1|16|32|0|1|8|13|0|1|8|13|0
2023/05/07|CEDI_3|11731|Congelados|EX|||||1|7|8|1|1|7|8|1
2023/05/07|CEDI_3|11731|Cuadrante 1|EX|||||1|8|179|0|1|8|179|0
2023/05/07|CEDI_3|11731|Extraordinarios|EX|||||2|8|10|0|2|8|10|0
2023/05/07|CEDI_3|11731|Fruver Seco|EX|1|5|5|0||||||||
2023/05/07|CEDI_3|11731|Refrigerados|EX|||||2|28|41|4|2|28|41|4
2023/05/07|CEDI_3|11732|Alimentos|EX|1|213|369|4|1|128|255|1|1|128|255|1
2023/05/07|CEDI_3|11732|Aseo|EX|1|5|8|0|1|25|41|0|1|25|41|0
2023/05/07|CEDI_3|11732|Congelados|EX|||||1|12|15|1|1|12|15|1
2023/05/07|CEDI_3|11732|Cuadrante 1|EX|||||1|11|263|0|1|11|263|0
2023/05/07|CEDI_3|11732|Extraordinarios|EX|||||2|11|14|0|2|11|14|0
2023/05/07|CEDI_3|11732|Fruver Seco|EX|1|5|8|0|1|1|1|0|1|1|1|0
2023/05/07|CEDI_3|11732|Refrigerados|EX|||||1|16|23|0|1|16|23|0
2023/05/07|CEDI_3|11752|Alimentos|EX|1|55|79|0||||||||
2023/05/07|CEDI_3|11752|Aseo|EX|1|36|159|0||||||||
2023/05/07|CEDI_3|11752|Congelados|EX|||||1|5|5|0|1|5|5|0
2023/05/07|CEDI_3|11752|Cuadrante 1|EX|||||1|8|249|0|1|8|249|0
2023/05/07|CEDI_3|11752|Extraordinarios|EX|||||2|7|9|0|2|7|9|0
2023/05/07|CEDI_3|11752|Fruver Seco|EX|||||1|1|1|0|1|1|1|0
2023/05/07|CEDI_3|11752|Refrigerados|EX|||||2|14|19|-3|2|14|19|-3
2023/05/07|CEDI_3|11810|Alimentos|EX|1|36|55|0|1|31|40|0|1|31|40|0
2023/05/07|CEDI_3|11810|Aseo|EX|1|17|31|0|1|2|4|0|1|2|4|0
2023/05/07|CEDI_3|11810|Congelados|EX|||||1|6|7|0|2|13|20|0
2023/05/07|CEDI_3|11810|Cuadrante 1|EX|||||1|6|189|0|1|6|189|0
2023/05/07|CEDI_3|11810|Extraordinarios|EX|||||2|7|9|0|2|7|9|0
2023/05/07|CEDI_3|11810|Fruver Seco|EX|1|3|3|0|2|4|4|0|2|4|4|0
2023/05/07|CEDI_3|11810|Refrigerados|EX|||||1|7|8|0|2|21|23|0
2023/05/07|CEDI_3|11838|Alimentos|EX|1|126|205|0|1|98|144|0|1|98|144|0
2023/05/07|CEDI_3|11838|Aseo|EX|1|59|124|2|1|17|30|4|1|17|30|4
2023/05/07|CEDI_3|11838|Congelados|EX|||||1|8|9|3|1|8|9|3
2023/05/07|CEDI_3|11838|Cuadrante 1|EX|||||1|9|201|0|1|9|201|0
2023/05/07|CEDI_3|11838|Fruver Seco|EX|1|3|3|0|1|2|2|0|1|2|2|0
2023/05/07|CEDI_3|11838|Refrigerados|EX|||||2|30|39|5|2|30|39|5
2023/05/07|CEDI_3|11839|Alimentos|EX|1|2|4|0|1|66|87|2|1|66|87|2
2023/05/07|CEDI_3|11839|Aseo|EX|1|21|63|0|1|24|25|0|1|24|25|0
2023/05/07|CEDI_3|11839|Congelados|EX|||||1|4|5|1|1|4|5|1
2023/05/07|CEDI_3|11839|Cuadrante 1|EX|||||1|1|32|0|1|1|32|0
2023/05/07|CEDI_3|11839|Extraordinarios|EX|||||2|11|14|0|2|11|14|0
2023/05/07|CEDI_3|11839|Fruver Seco|EX|||||2|3|3|0|2|3|3|0
2023/05/07|CEDI_3|11839|Refrigerados|EX|||||1|37|41|0|1|37|41|0
2023/05/07|CEDI_3|11840|Alimentos|EX|1|88|166|0|2|122|232|1|1|122|218|0
2023/05/07|CEDI_3|11840|Aseo|EX|1|40|88|3|1|57|84|0|1|32|49|0
2023/05/07|CEDI_3|11840|Congelados|EX|||||1|7|11|0|1|7|11|0
2023/05/07|CEDI_3|11840|Cuadrante 1|EX|||||||||1|16|311|0
2023/05/07|CEDI_3|11840|Fruver Seco|EX|||||1|3|5|0|1|8|10|0
2023/05/07|CEDI_3|11840|Refrigerados|EX|||||1|41|54|0|1|41|54|0
2023/05/07|CEDI_3|11841|Alimentos|EX|1|187|296|0|1|29|66|0|1|29|66|0
2023/05/07|CEDI_3|11841|Aseo|EX|1|71|119|0|1|13|24|0|1|13|24|0
2023/05/07|CEDI_3|11841|Congelados|EX|||||1|10|23|1|1|10|23|1
2023/05/07|CEDI_3|11841|Cuadrante 1|EX|||||1|8|141|0|1|8|141|0
2023/05/07|CEDI_3|11841|Extraordinarios|EX|||||2|10|12|0|2|10|12|0
2023/05/07|CEDI_3|11841|Fruver Seco|EX|||||2|5|5|0|2|5|5|0
2023/05/07|CEDI_3|11841|Refrigerados|EX|||||1|33|46|0|1|33|46|0
2023/05/07|CEDI_3|11881|Alimentos|EX|1|148|310|1|1|89|146|1|1|89|146|1
2023/05/07|CEDI_3|11881|Aseo|EX|1|65|203|0|1|38|74|0|1|38|74|0
2023/05/07|CEDI_3|11881|Congelados|EX|||||1|10|11|0|1|10|11|0
2023/05/07|CEDI_3|11881|Cuadrante 1|EX|||||1|12|290|0|1|12|290|0
2023/05/07|CEDI_3|11881|Fruver Seco|EX|1|6|6|0|1|1|1|0|1|1|1|0
2023/05/07|CEDI_3|11881|Refrigerados|EX|||||2|29|43|2|2|29|43|2
2023/05/07|CEDI_3|11882|Alimentos|EX|1|45|59|0||||||||
2023/05/07|CEDI_3|11882|Aseo|EX|1|25|42|0||||||||
2023/05/07|CEDI_3|11882|Congelados|EX|||||1|1|1|0|2|7|9|0
2023/05/07|CEDI_3|11882|Cuadrante 1|EX|||||1|1|14|0|1|1|14|0
2023/05/07|CEDI_3|11882|Extraordinarios|EX|||||2|7|9|0|2|7|9|0
2023/05/07|CEDI_3|11882|Fruver Seco|EX|1|5|5|0|2|2|2|0|2|2|2|0
2023/05/07|CEDI_3|11882|Refrigerados|EX|||||1|12|12|0|2|24|28|0
2023/05/07|CEDI_3|11975|Alimentos|EX|1|156|290|0|1|79|99|0|1|79|99|0
2023/05/07|CEDI_3|11975|Aseo|EX|1|103|201|0|1|49|83|0|1|49|83|0
2023/05/07|CEDI_3|11975|Congelados|EX|||||1|11|15|1|1|11|15|1
2023/05/07|CEDI_3|11975|Cuadrante 1|EX|||||1|15|315|0|2|17|333|0
2023/05/07|CEDI_3|11975|Extraordinarios|EX|||||1|3|3|0|2|11|14|0
2023/05/07|CEDI_3|11975|Fruver Seco|EX|||||1|1|1|0|2|5|7|0
2023/05/07|CEDI_3|11975|Refrigerados|EX|||||1|24|38|0|1|24|38|0
2023/05/07|CEDI_3|11976|Alimentos|EX|1|237|516|1|1|157|251|1|1|157|251|1
2023/05/07|CEDI_3|11976|Aseo|EX|1|95|231|0|1|51|102|1|1|51|102|1
2023/05/07|CEDI_3|11976|Cuadrante 1|EX|||||1|19|548|0|1|19|548|0
2023/05/07|CEDI_3|11976|Fruver Seco|EX|1|9|21|0|1|3|4|0|1|3|4|0
2023/05/07|CEDI_3|11976|Refrigerados|EX|||||2|50|60|13|2|50|60|13
2023/05/07|CEDI_3|12005|Alimentos|EX|1|143|285|7|1|107|216|4||||
2023/05/07|CEDI_3|12005|Aseo|EX|1|48|93|0|1|50|100|0||||
2023/05/07|CEDI_3|12005|Congelados|EX|||||1|18|23|0|1|18|23|0
2023/05/07|CEDI_3|12005|Cuadrante 1|EX|||||1|2|54|0||||
2023/05/07|CEDI_3|12005|Extraordinarios|EX|||||2|11|13|0||||
2023/05/07|CEDI_3|12005|Fruver Seco|EX|1|4|4|0|1|3|3|0||||
2023/05/07|CEDI_3|12005|Refrigerados|EX|||||1|41|49|0|1|41|49|0
2023/05/07|CEDI_3|12036|Alimentos|EX|1|33|43|0|1|177|342|1|1|81|172|0
2023/05/07|CEDI_3|12036|Aseo|EX|1|81|138|0|1|37|61|0|1|27|40|0
2023/05/07|CEDI_3|12036|Congelados|EX|||||1|1|1|0|1|1|1|0
2023/05/07|CEDI_3|12036|Cuadrante 1|EX|||||1|8|247|0|1|6|220|0
2023/05/07|CEDI_3|12036|Extraordinarios|EX|||||2|12|19|0|2|12|19|0
2023/05/07|CEDI_3|12036|Fruver Seco|EX|||||3|5|10|0|3|5|10|0
2023/05/07|CEDI_3|12036|Refrigerados|EX|||||2|14|17|0|2|14|17|0
2023/05/07|CEDI_3|12125|Alimentos|EX|1|15|34|0|1|90|233|1|1|90|233|1
2023/05/07|CEDI_3|12125|Aseo|EX|1|32|112|8|1|30|86|0|1|30|86|0
2023/05/07|CEDI_3|12125|Congelados|EX|||||1|17|20|0|1|17|20|0
2023/05/07|CEDI_3|12125|Cuadrante 1|EX|||||1|14|378|0|1|14|378|0
2023/05/07|CEDI_3|12125|Fruver Seco|EX|||||1|3|3|0|1|3|3|0
2023/05/07|CEDI_3|12125|Refrigerados|EX|||||2|36|48|2|2|36|48|2
2023/05/07|CEDI_3|12126|Alimentos|EX|1|185|345|1||||||||
2023/05/07|CEDI_3|12126|Aseo|EX|1|80|226|0||||||||
2023/05/07|CEDI_3|12126|Congelados|EX|||||1|7|10|0|1|7|10|0
2023/05/07|CEDI_3|12126|Cuadrante 1|EX|||||1|8|188|0|1|8|188|0
2023/05/07|CEDI_3|12126|Extraordinarios|EX|||||1|4|4|0|1|4|4|0
2023/05/07|CEDI_3|12126|Fruver Seco|EX|1|6|6|0|1|5|8|0|1|5|8|0
2023/05/07|CEDI_3|12126|Refrigerados|EX|||||2|9|15|0|2|9|15|0
2023/05/07|CEDI_3|12170|Alimentos|EX|1|54|118|0|2|159|415|0|1|141|277|0
2023/05/07|CEDI_3|12170|Aseo|EX|1|28|62|0|2|42|91|2|1|30|56|1
2023/05/07|CEDI_3|12170|Congelados|EX|||||1|6|7|-1|1|6|7|-1
2023/05/07|CEDI_3|12170|Cuadrante 1|EX|||||1|12|243|0|1|12|243|0
2023/05/07|CEDI_3|12170|Extraordinarios|EX|||||2|9|12|0|2|9|12|0
2023/05/07|CEDI_3|12170|Fruver Seco|EX|||||1|1|1|0|1|1|1|0
